ra019,rj005m1,rj005m2,rj005m3,rj005m4,rj005m5,rj020,rp047,rp113,rp150,rp180,rx060_r,rz216,rv550,rv551,rv552,rv553,rv554,rv555,rv556,rv557,rv558,rv559,rv560,rv561,rv562,rv563,rv564,rq021,rq134,rq148,rq316,rq317,rq331,rq345,rq357
54,1,,,,,1,998,,,,1,13,,,,,,,,,,,,,,,,,,,,,,,
57,1,,,,,1,40,,40,40,2,6,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,50,2,,,1,4,70,50,80,90,70,70,1,4,5,6,0,2,1,3,5,,,,5,,,,
57,1,,,,,1,80,,80,50,2,16,,,,,,,,,,,,,,,,,,,5,,,3000,
56,1,,,,,1,80,,80,50,1,16,,,,,,,,,,,,,,,,,,,5,,,3000,
54,1,,,,,1,50,1,-8,,2,12,,,,,,,,,,,,,,,,0,,,5,,,-8,
60,1,,,,,1,70,,50,80,1,16,,,,,,,,,,,,,,,,,,,5,,,5000,
60,1,,,,,1,10,,10,80,2,15,,,,,,,,,,,,,,,,,,,5,,,2500,
62,3,2,,,,5,50,2,,,1,,,,,,,,,,,,,,,,,,,,5,,,2500,
59,1,,,,,1,40,,10,80,1,17,,,,,,,,,,,,,,,,50001,,,5,,,9999999,
54,1,,,,,1,10,,10,40,2,16,,,,,,,,,,,,,,,,50001,,,5,,,9999999,
55,1,,,,,1,20,,20,50,2,16,,,,,,,,,,,,,,,,,999999998,,1,3600000,,310000,
57,1,,,,,1,60,,10,40,1,17,,,,,,,,,,,,,,,,,999999998,,1,3600000,,310000,
59,1,,,,,1,0,,,0,1,12,,,,,,,,,,,,,,,,,,,5,,,,
56,4,,,,,1,50,1,20,10,1,12,,,,,,,,,,,,,,,,,,100000,5,,,7000,
47,1,,,,,1,60,,60,70,2,12,60,60,20,20,20,80,1,8,4,5,8,8,8,4,2,,,100000,5,,,7000,
56,5,,,,,5,50,2,,,1,10,,,,,,,,,,,,,,,,,,,9,,,,
54,99,,,,,5,999,,,,2,16,,,,,,,,,,,,,,,,,,,5,,,9999999,
56,7,,,,,5,998,,,,2,11,,,,,,,,,,,,,,,,,,,5,,,,
54,1,,,,,1,60,,40,80,2,16,,,,,,,,,,,,,,,,,60000,5000000,1,30000,,10000,
51,1,,,,,1,50,2,,,1,16,,,,,,,,,,,,,,,,,60000,5000000,1,30000,,10000,
55,4,,,,,5,998,,,,1,0,,,,,,,,,,,,,,,,,,,5,,,900,
57,1,,,,,1,75,,50,50,1,17,,,,,,,,,,,,,,,,,,,1,50000,,4000,
60,2,,,,,5,60,,30,50,1,11,,,,,,,,,,,,,,,,,,,5,,,,
75,5,,,,,5,50,2,,,2,13,,,,,,,,,,,,,,,,,,,5,,,,
56,5,,,,,5,998,,,,1,12,,,,,,,,,,,,,,,,,,,5,,,400,
47,1,,,,,1,50,2,,,2,17,,,,,,,,,,,,,,,,,,,5,,,400,
59,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
55,2,5,,,,5,20,,20,25,1,16,,,,,,,,,,,,,,,,,,,5,,,9999998,
53,2,,,,,5,80,,998,,2,16,,,,,,,,,,,,,,,,,,,5,,,9999998,
55,3,,,,,1,10,,10,20,1,12,,,,,,,,,,,,,,,,,,,5,,,,
56,3,,,,,1,10,,60,50,2,12,80,50,5,50,40,50,1,8,7,8,8,5,5,7,7,,,,5,,,,
55,1,,,,,1,100,,20,,2,3,,,,,,,,,,,,,,,,,,,5,,,3000,
57,2,,,,,5,60,,50,40,1,11,,,,,,,,,,,,,,,,,,500000,5,,,,
55,2,,,,,5,60,,10,0,2,13,,,,,,,,,,,,,,,,,,,5,,,,
55,4,,,,,5,999,,,,1,14,,,,,,,,,,,,,,,,,,,5,,,,
68,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,
58,4,,,,,5,50,2,,,1,14,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,0,,,5,1,5,,,,,,,,,,,,,,,,,,,5,,,,
45,6,,,,,5,998,,,,2,9,,,,,,,,,,,,,,,,,,,5,,,,
57,1,,,,,1,50,1,30,30,1,17,,,,,,,,,,,,,,,,,,,5,,,1000,
55,1,,,,,1,50,1,998,,2,17,,,,,,,,,,,,,,,,,,,5,,,1000,
59,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,,100000,25000,5,,100000,10000,
47,1,,,,,1,998,,,,2,16,,,,,,,,,,,,,,,,,,,5,,,,
60,6,,,,,5,40,,25,35,2,17,40,60,35,40,40,35,1,3,5,5,5,4,4,4,4,,,,5,,,,
54,4,,,,,5,10,,20,10,2,6,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,60,,30,10,1,16,,,,,,,,,,,,,,,,,,,1,167000,,174000,
59,3,,,,,1,100,,40,,1,12,,,,,,,,,,,,,,,,,,,5,,,6000,
55,4,,,,,5,50,2,,,2,13,,,,,,,,,,,,,,,,,,,5,,,6000,
56,4,,,,,5,20,,0,60,2,12,,,,,,,,,,,,,,,,,,,5,,,85000,
56,3,6,1,,,1,998,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,
56,4,,,,,5,85,,88,83,2,15,,,,,,,,,,,,,,,,,,,5,,,2500,
58,5,,,,,5,80,,80,80,2,6,,,,,,,,,,,,,,,,,,,5,,,,
57,5,,,,,5,75,,75,40,1,12,,,,,,,,,,,,,,,,,,,5,,,300000,5000
59,1,,,,,1,100,,90,,2,16,,,,,,,,,,,,,,,,,,,1,2000,,15000,
57,1,,,,,1,10,,5,998,1,15,,,,,,,,,,,,,,,,,,,5,,,75000,
54,4,,,,,5,50,2,,,2,14,,,,,,,,,,,,,,,,,,,5,,,75000,
56,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,999999998,,50000,
64,4,,,,,5,50,2,,,2,12,,,,,,,,,,,,,,,,,,,1,999999998,,50000,
59,1,,,,,1,50,1,14,28,1,17,,,,,,,,,,,,,,,,,,20000000,1,150000,,500000,
56,3,,,,,1,50,2,,,1,10,,,,,,,,,,,,,,,,,,,5,,,,
58,6,,,,,5,50,2,,,2,13,,,,,,,,,,,,,,,,,,,1,35000,,90000,30000
53,1,,,,,1,30,,30,60,1,16,,,,,,,,,,,,,,,,,,,1,35000,,90000,30000
58,1,,,,,1,52,,30,70,2,16,,,,,,,,,,,,,,,,,,,5,,,5000,2500
59,4,,,,,5,50,2,,,1,14,70,85,10,10,50,10,1,3,6,4,6,7,2,5,1,,,,5,,,5000,2500
60,1,,,,,1,85,,5,70,2,11,,,,,,,,,,,,,,,,,,,5,,,,
60,1,,,,,1,30,,30,70,1,17,,,,,,,,,,,,,,,,,,,5,,,,
60,1,,,,,1,50,2,,,1,11,,,,,,,,,,,,,,,,,,,5,,,,
58,1,,,,,1,,,,,1,14,,,,,,,,,,,,,,,,,,,5,,,,
53,1,,,,,1,30,,998,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
55,6,,,,,5,10,,45,15,2,16,,,,,,,,,,,,,,,,,60000,,5,,,,
58,3,,,,,1,100,,100,,2,11,,,,,,,,,,,,,,,,,,,5,,,800,
57,1,,,,,1,0,,,0,2,12,,,,,,,,,,,,,,,,,,100000,5,,,5000,
52,1,,,,,1,20,,20,50,1,12,,,,,,,,,,,,,,,,,,100000,5,,,5000,
57,1,,,,,1,60,,40,30,1,16,,,,,,,,,,,,,,,,,,,1,999999998,,9999998,
56,7,,,,,5,0,,,100,2,16,,,,,,,,,,,,,,,,,,10000,5,,,1000,
55,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
57,1,,,,,1,0,,,20,1,14,100,100,100,49,85,100,1,8,0,2,0,3,2,3,3,,,99999998,5,,,0,
59,1,,,,,1,50,2,,,1,6,,,,,,,,,,,,,,,,,,,5,,,,
58,1,,,,,1,80,,50,50,1,6,,,,,,,,,,,,,,,,,,,5,,,20000,
56,6,,,,,5,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,20000,
58,4,,,,,5,0,,,40,2,10,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,10,,10,80,1,17,,,,,,,,,,,,,,,,,100000,250000,5,,,50000,
57,1,,,,,1,80,,50,80,1,16,,,,,,,,,,,,,,,,,,,5,,,10000,
57,3,,,,,1,80,,50,50,1,14,,,,,,,,,,,,,,,,,,,5,,,10000,
57,3,,,,,5,70,,75,10,2,16,,,,,,,,,,,,,,,,,,,5,,,30000,
57,1,,,,,1,70,,60,30,1,16,,,,,,,,,,,,,,,,,,,5,,,2000,
54,4,6,,,,5,10,,10,10,2,13,,,,,,,,,,,,,,,,,,,5,,,2000,
59,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,25001,,,5,,,,
58,4,,,,,5,35,,20,40,1,11,,,,,,,,,,,,,,,,,,,5,,,,
57,5,,,,,5,50,1,30,15,1,15,,,,,,,,,,,,,,,,,,,1,175000,,5000,
56,3,,,,,1,30,,30,20,2,12,,,,,,,,,,,,,,,,,,,5,,,20000,
57,1,,,,,1,0,,,0,1,12,,,,,,,,,,,,,,,,,,,5,,,,
53,1,,,,,1,50,1,50,50,2,12,,,,,,,,,,,,,,,,,,,5,,,,
58,5,,,,,5,70,,50,30,2,16,,,,,,,,,,,,,,,,,,,1,999999998,,25000,
55,5,,,,,5,50,2,,,1,14,,,,,,,,,,,,,,,,,,,1,999999998,,25000,
56,1,,,,,1,20,,40,10,2,14,,,,,,,,,,,,,,,,,,,5,,,400,
57,7,,,,,5,65,,55,50,1,15,,,,,,,,,,,,,,,,,,,5,,,400,
59,4,,,,,5,50,2,,,2,13,,,,,,,,,,,,,,,,,,,5,,,,
55,4,,,,,5,3,,0,100,1,12,,,,,,,,,,,,,,,,,,,5,,,9999998,10000
55,4,,,,,5,1,,3,5,2,9,,,,,,,,,,,,,,,,,,,5,,,,
63,5,,,,,5,40,,70,40,1,11,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,40,,20,40,2,14,,,,,,,,,,,,,,,,,,,5,,,1500,
53,4,,,,,5,50,2,,,1,16,,,,,,,,,,,,,,,,,,,5,,,1500,
56,5,,,,,5,0,,,0,2,15,,,,,,,,,,,,,,,,,,,5,,,9999998,
59,1,,,,,1,50,2,,,1,6,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,10,,50,30,2,12,,,,,,,,,,,,,,,,,,,5,,,,
58,,,,,,,,,,,2,12,,,,,,,,,,,,,,,,,,,,,,,
60,1,,,,,1,80,,25,10,1,17,,,,,,,,,,,,,,,,,,800000,1,500000,,400000,
55,1,,,,,1,80,,10,0,1,17,,,,,,,,,,,,,,,,,,800000,1,500000,,400000,
59,1,5,,,,1,50,1,50,50,2,12,,,,,,,,,,,,,,,,,,,5,,,3500,
57,5,,,,,5,50,2,,,1,13,,,,,,,,,,,,,,,,,,,5,,,3500,
55,6,,,,,5,0,,,0,2,2,,,,,,,,,,,,,,,,,,,5,,,,
57,2,,,,,5,998,,,,2,13,,,,,,,,,,,,,,,,,,,5,,,6000,
57,1,,,,,1,90,,80,20,1,17,,,,,,,,,,,,,,,,,,,,,,,
60,1,,,,,1,20,,50,50,1,14,,,,,,,,,,,,,,,,0,,,5,,,,
41,1,,,,,1,50,2,,,2,13,,,,,,,,,,,,,,,,0,,,5,,,,
54,4,,,,,5,20,,998,,2,6,,,,,,,,,,,,,,,,,,,5,,,,
54,2,,,,,5,50,2,,,1,12,,,,,,,,,,,,,,,,,,,5,,,,
55,4,,,,,5,,,,,2,12,998,998,0,998,998,998,1,0,98,98,0,98,98,0,98,,,,5,,,,
57,1,,,,,1,0,,,-8,2,0,,,,,,,,,,,,,,,,25000,,,5,,,,
53,4,,,,,5,10,,10,20,1,12,,,,,,,,,,,,,,,,25000,,,5,,,,
59,1,,,,,1,0,,,0,2,15,,,,,,,,,,,,,,,,,800,,1,20000,,5000,10000
57,5,,,,,5,90,,50,30,1,16,,,,,,,,,,,,,,,,,800,,1,20000,,5000,10000
56,4,,,,,5,998,,,,1,12,,,,,,,,,,,,,,,,,,,5,,,,
53,1,,,,,1,70,,60,20,2,16,,,,,,,,,,,,,,,,,,,5,,,,
58,4,,,,,5,75,,100,,1,12,,,,,,,,,,,,,,,,,,,5,,,0,
56,6,,,,,5,22,,30,5,2,9,,,,,,,,,,,,,,,,,,,5,,,,
61,5,,,,,5,0,,,20,1,10,,,,,,,,,,,,,,,,,,,5,,,,
55,4,,,,,5,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,60,
56,1,,,,,1,50,2,,,2,14,,,,,,,,,,,,,,,,,,,5,,,3000,
60,1,,,,,1,998,,,,1,9,999,999,999,998,998,998,1,10,10,10,10,10,10,10,99,,,,5,,,3000,
54,4,,,,,5,0,,,0,1,14,0,0,0,0,0,0,-8,3,8,8,2,1,0,2,0,,,,5,,,,
57,4,7,,,,5,0,,,0,2,7,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,60,,40,50,2,13,,,,,,,,,,,,,,,,,,,5,,,2000,
58,1,,,,,1,50,2,,,1,12,,,,,,,,,,,,,,,,,,,5,,,15000,
56,1,,,,,1,10,,10,30,2,12,,,,,,,,,,,,,,,,,,,5,,,15000,
59,1,,,,,1,40,,50,30,2,12,,,,,,,,,,,,,,,,5000,,,5,,,,
59,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,0,,,5,,,9999999,
45,4,,,,,5,0,,,0,1,10,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,50,2,,,1,12,,,,,,,,,,,,,,,,,,,1,4600,,,
59,2,,,,,5,50,2,,,1,14,,,,,,,,,,,,,,,,,350000,,1,25000,,9999998,
58,6,,,,,5,50,2,,,2,12,,,,,,,,,,,,,,,,,350000,,1,25000,,9999998,
49,1,,,,,1,30,,30,10,1,16,,,,,,,,,,,,,,,,,,,,,,,
57,1,,,,,1,25,,20,25,2,17,,,,,,,,,,,,,,,,,,,8,,,20000,
54,1,,,,,1,100,,25,,1,17,,,,,,,,,,,,,,,,,,,5,,,,
58,1,,,,,1,10,,10,15,1,16,,,,,,,,,,,,,,,,,,130000,5,,,1000,
60,1,,,,,1,70,,60,30,1,12,0,0,0,100,0,0,1,5,5,5,5,5,5,5,5,,,,5,,,,
39,1,,,,,1,50,2,,,2,14,,,,,,,,,,,,,,,,,,,5,,,,
58,1,,,,,1,35,,32,40,1,0,,,,,,,,,,,,,,,,,,,5,,,1500,
55,1,,,,,1,50,1,25,75,2,17,,,,,,,,,,,,,,,,,,,5,,,6000,10000
56,4,,,,,5,999,,,,2,12,0,0,0,50,0,50,1,8,10,10,8,99,99,8,9,,,,5,,,152,
57,1,,,,,1,998,,,,1,10,100,79,89,100,998,100,1,8,7,7,0,0,98,0,0,,,,5,,,200,
54,4,,,,,5,100,,50,,2,,,,,,,,,,,,,,,,,,,,5,,,200,
56,1,,,,,1,60,,10,10,1,16,,,,,,,,,,,,,,,,,,3000000,1,1200,,110000,5000
54,1,,,,,1,998,,,,2,14,70,50,10,20,10,30,1,10,6,3,7,7,7,6,7,,,,5,,,8000,
51,1,,,,,1,60,,30,40,1,16,,,,,,,,,,,,,,,,,,,5,,,8000,
58,1,,,,,1,,,,,2,13,,,,,,,,,,,,,,,,0,,,5,,,,
58,1,,,,,1,50,2,,,1,,,,,,,,,,,,,,,,,,,,5,,,6000,
55,2,,,,,5,90,,60,50,2,16,,,,,,,,,,,,,,,,,70000,,5,,,22000,
56,4,,,,,5,999,,,,2,15,,,,,,,,,,,,,,,,,,,5,,,25,
56,1,,,,,1,50,2,,,1,16,,,,,,,,,,,,,,,,,,,5,,,26000,
57,4,,,,,5,0,,,80,1,12,,,,,,,,,,,,,,,,,,,5,,,2000,
59,4,,,,,5,50,2,,,2,15,,,,,,,,,,,,,,,,,,,5,,,5000,
57,4,,,,,5,998,,,,2,13,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,40,,40,30,2,12,,,,,,,,,,,,,,,,,999999998,,5,,,,
58,4,,,,,5,998,,,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
56,4,,,,,5,50,2,,,1,16,,,,,,,,,,,,,,,,,,,,,,,
60,1,,,,,1,50,2,,,2,16,,,,,,,,,,,,,,,,,,,5,,,,
59,7,,,,,5,60,,30,35,1,0,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,50,2,,,2,16,,,,,,,,,,,,,,,,,,,5,,,,
56,1,,,,,1,5,,5,5,1,12,10,10,15,15,10,15,1,5,5,5,5,5,5,5,4,,,,5,,,,
57,1,,,,,1,30,,30,10,1,12,,,,,,,,,,,,,,,,,,,5,,,,
58,4,,,,,5,10,,10,50,1,10,100,100,100,75,100,100,1,5,3,3,1,7,3,1,2,,,,5,,,,
52,6,,,,,5,998,,,,2,8,,,,,,,,,,,,,,,,,,,5,,,,
50,1,6,,,,1,998,,,,2,11,,,,,,,,,,,,,,,,,,,5,,,0,
58,1,,,,,1,998,,,,2,15,,,,,,,,,,,,,,,,,,,5,,,350,
58,2,,,,,5,20,,10,50,1,11,,,,,,,,,,,,,,,,,,,5,,,,
64,5,,,,,5,50,2,,,2,10,40,60,40,50,50,50,1,3,8,7,9,8,5,5,5,,,,5,,,,
72,1,,,,,1,0,,,,1,17,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,80,,20,0,1,11,,,,,,,,,,,,,,,,,,,1,200000,,,
49,1,,,,,1,998,,,,2,12,,,,,,,,,,,,,,,,,,,,,,,
57,1,,,,,1,65,,100,,1,15,,,,,,,,,,,,,,,,,,,5,,,6500,
55,1,,,,,1,998,,,,2,12,,,,,,,,,,,,,,,,,,,5,,,9999998,
57,4,,,,,5,100,,70,,2,14,,,,,,,,,,,,,,,,,,,5,,,0,
55,2,,,,,5,60,,50,50,2,17,,,,,,,,,,,,,,,,,,,1,15000,,10000,
58,3,,,,,1,60,,50,60,1,13,,,,,,,,,,,,,,,,,,,5,,,,
55,1,,,,,1,60,,60,80,1,12,80,80,60,80,80,80,1,8,8,8,8,8,8,8,8,,,,1,80000,,30000,
56,1,,,,,1,,,,,1,11,,,,,,,,,,,,,,,,,,,5,,,0,
49,6,,,,,5,100,,50,,2,9,,,,,,,,,,,,,,,,,,,5,,,0,
58,1,,,,,1,20,,10,30,2,17,,,,,,,,,,,,,,,,,,,5,,,6500,
57,1,,,,,1,75,,65,40,1,16,30,30,50,50,30,30,1,5,4,4,5,4,6,5,2,,,,5,,,12000,
56,1,,,,,1,80,,10,20,2,17,,,,,,,,,,,,,,,,,,,5,,,12000,
57,7,,,,,5,5,,0,10,1,11,,,,,,,,,,,,,,,,,,,,,,,
59,1,,,,,1,70,,50,10,1,15,,,,,,,,,,,,,,,,,,300000,1,200000,,30000,
59,1,,,,,1,50,2,,,1,12,,,,,,,,,,,,,,,,,,,5,,,500,
54,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,500,
57,1,,,,,1,40,,10,35,1,17,,,,,,,,,,,,,,,,,550000,,5,,,150000,
53,1,,,,,1,90,,30,30,1,16,,,,,,,,,,,,,,,,,550000,,5,,,150000,
58,4,,,,,5,25,,998,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
58,4,,,,,5,60,,60,40,2,16,,,,,,,,,,,,,,,,,200000,200000,1,30000,20000,5000,
58,4,2,,,,5,85,,75,20,1,17,,,,,,,,,,,,,,,,,200000,200000,1,30000,20000,5000,
57,5,7,,,,5,30,,40,10,2,14,,,,,,,,,,,,,,,,,,,5,,,2000,
56,1,4,7,,,1,-8,,-8,,2,12,,,,,,,,,,,,,,,,,,,5,,,-8,
57,1,,,,,1,50,2,,,2,14,,,,,,,,,,,,,,,,,,,5,,,,
53,1,,,,,1,45,,55,90,1,12,,,,,,,,,,,,,,,,,,,5,,,,
55,1,,,,,1,10,,10,90,1,17,,,,,,,,,,,,,,,,,,,1,150000,,50000,
56,1,,,,,1,85,,20,40,1,16,,,,,,,,,,,,,,,,,160000,,5,,,130000,
49,1,,,,,1,50,1,50,50,2,0,,,,,,,,,,,,,,,,,160000,,5,,,130000,
55,4,,,,,5,5,,30,10,2,13,,,,,,,,,,,,,,,,,,,5,,,3500,
57,5,,,,,5,25,,50,10,1,11,,,,,,,,,,,,,,,,,,,5,,,,
61,1,,,,,1,100,,100,,2,12,,,,,,,,,,,,,,,,,,,,,,,
58,4,,,,,5,70,,50,40,2,12,,,,,,,,,,,,,,,,,,,5,,,77,
56,6,,,,,5,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
56,4,,,,,5,50,2,,,1,16,,,,,,,,,,,,,,,,,,,5,,,,
60,1,,,,,1,40,,40,20,2,16,,,,,,,,,,,,,,,,,,,5,,,,
55,1,,,,,1,80,,80,70,2,12,,,,,,,,,,,,,,,,25000,,,5,,,,
58,1,,,,,1,35,,55,65,1,12,,,,,,,,,,,,,,,,25000,,,5,,,,
56,1,,,,,1,50,1,30,20,2,13,,,,,,,,,,,,,,,,,,100000,5,,,20000,
63,1,,,,,1,70,,10,20,1,14,,,,,,,,,,,,,,,,,,100000,5,,,20000,
58,1,,,,,1,10,,60,100,1,12,,,,,,,,,,,,,,,,,,,5,,,800,
51,3,,,,,1,40,,45,10,2,11,,,,,,,,,,,,,,,,,,,5,,,800,
57,1,,,,,1,40,,20,80,2,16,,,,,,,,,,,,,,,,,,,5,,,100,
58,1,,,,,1,50,2,,,2,12,,,,,,,,,,,,,,,,,,,5,,,1000,
59,7,3,,,,1,998,,,,2,12,,,,,,,,,,,,,,,,,,,5,,,9999999,
57,5,,,,,5,100,,100,,2,12,,,,,,,,,,,,,,,,,,,5,,,,
60,5,,,,,5,50,2,,,2,10,,,,,,,,,,,,,,,,,,,5,,,,
58,1,,,,,1,100,,100,,2,16,,,,,,,,,,,,,,,,,,,5,,,1500,
60,2,,,,,5,30,,30,100,2,9,,,,,,,,,,,,,,,,,,,5,,,,
59,4,,,,,5,20,,20,20,2,12,,,,,,,,,,,,,,,,,,,5,,,150,
58,1,,,,,1,60,,60,50,1,15,,,,,,,,,,,,,,,,,,,5,,,4000,
59,3,,,,,1,50,2,,,2,14,,,,,,,,,,,,,,,,,,,1,18000,,10000,
50,4,,,,,5,50,2,,,1,0,,,,,,,,,,,,,,,,,,,1,18000,,10000,
56,1,,,,,1,50,2,,,2,16,,,,,,,,,,,,,,,,,,,5,,,110,
57,1,,,,,1,100,,100,,2,15,,,,,,,,,,,,,,,,,,,5,,,24,
62,1,,,,,1,40,,10,70,1,,,,,,,,,,,,,,,,,,,,1,100000,,40000,
60,1,,,,,1,80,,80,20,2,14,,,,,,,,,,,,,,,,,,,1,100000,,40000,
55,3,,,,,1,50,2,,,1,14,,,,,,,,,,,,,,,,,,,5,,,12000,
57,6,,,,,5,50,2,,,2,,,,,,,,,,,,,,,,,,,,5,,,12000,
58,1,,,,,1,50,2,,,2,16,,,,,,,,,,,,,,,,,,,5,,,1200,
56,4,,,,,5,15,,10,8,2,12,,,,,,,,,,,,,,,,,,,5,,,42,
59,2,,,,,5,70,,70,70,2,16,,,,,,,,,,,,,,,,,,,5,,,500,
55,1,,,,,1,50,2,,,1,17,,,,,,,,,,,,,,,,,70000,,5,,,2000,
58,1,5,,,,1,70,,40,50,2,12,,,,,,,,,,,,,,,,,20000,,5,,,2000,
63,1,,,,,1,50,1,50,50,1,14,,,,,,,,,,,,,,,,,20000,,5,,,2000,
55,5,,,,,5,50,2,,,1,13,,,,,,,,,,,,,,,,,,,5,,,,
59,1,,,,,1,50,1,10,5,1,16,,,,,,,,,,,,,,,,,,,1,2000000,,-8,
55,1,,,,,1,50,1,60,5,2,17,,,,,,,,,,,,,,,,,,,1,2000000,,-8,
58,5,,,,,5,100,,8,,2,16,,,,,,,,,,,,,,,,,,,5,,,9999998,
58,2,,,,,5,100,,100,,2,10,,,,,,,,,,,,,,,,,,,5,,,,
60,7,,,,,5,60,,30,60,2,16,,,,,,,,,,,,,,,,,225000,,1,2000,,45000,5000
57,1,,,,,1,50,2,,,2,16,,,,,,,,,,,,,,,,,170000,,1,1500000,,35000,
52,1,,,,,1,50,1,50,50,2,14,,,,,,,,,,,,,,,,,,,,,,,
56,1,,,,,1,60,,50,50,2,12,,,,,,,,,,,,,,,,,,,5,,,30000,
57,1,,,,,1,75,,42,20,1,13,,,,,,,,,,,,,,,,,,,5,,,30000,
50,3,,,,,1,998,,,,2,17,,,,,,,,,,,,,,,,,,,,,,,
60,4,,,,,5,70,,80,50,2,14,,,,,,,,,,,,,,,,,,,5,,,800,
55,1,,,,,1,0,,,100,1,16,100,100,0,100,0,100,1,0,0,0,10,0,10,0,0,,,,5,,,115000,
48,1,,,,,1,25,,10,50,2,17,,,,,,,,,,,,,,,,,,,5,,,115000,
57,1,,,,,1,50,2,,,1,16,,,,,,,,,,,,,,,,,180000,,1,900000,,250000,
53,1,,,,,1,60,,40,40,2,17,,,,,,,,,,,,,,,,,180000,,1,900000,,250000,
59,4,,,,,5,70,,70,70,2,16,,,,,,,,,,,,,,,,,,,5,,,100,
58,5,,,,,5,30,,30,30,1,6,,,,,,,,,,,,,,,,,,,5,,,0,
59,4,,,,,5,20,,40,40,1,12,,,,,,,,,,,,,,,,,,,5,,,,
55,1,,,,,1,100,,0,,2,12,,,,,,,,,,,,,,,,0,,,5,,,,
58,5,,,,,5,50,2,,,2,17,,,,,,,,,,,,,,,,,1200000,1000000,1,1500000,1000000,250000,350000
58,5,,,,,1,60,,10,50,1,14,,,,,,,,,,,,,,,,,1200000,1000000,1,1500000,1000000,250000,350000
58,1,,,,,1,50,2,,,2,15,,,,,,,,,,,,,,,,,,,5,,,,
60,4,,,,,5,0,,,0,1,12,,,,,,,,,,,,,,,,,,,5,,,,
56,4,,,,,5,30,,30,20,2,12,,,,,,,,,,,,,,,,,,,5,,,100,
57,4,,,,,5,20,,8,75,1,12,,,,,,,,,,,,,,,,,,,5,,,100,
59,1,,,,,1,0,,,100,2,14,,,,,,,,,,,,,,,,50001,,,5,,,,
56,6,,,,,5,100,,85,,1,14,,,,,,,,,,,,,,,,50001,,,5,,,,
59,1,,,,,1,999,,,,2,12,,,,,,,,,,,,,,,,,,,1,400000,,10000,
55,4,,,,,5,10,,20,25,2,15,,,,,,,,,,,,,,,,,999999998,,5,,,9999998,
60,3,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,999999998,,5,,,9999998,
60,5,,,,,5,80,,40,70,1,17,,,,,,,,,,,,,,,,100001,,,1,999999998,,70000,
56,1,,,,,1,90,,80,50,1,14,,,,,,,,,,,,,,,,,,,1,20000,,,
44,1,,,,,1,60,,50,50,1,16,,,,,,,,,,,,,,,,,,,1,20000,,,
58,3,,,,,1,90,,50,30,1,16,60,60,60,60,60,60,1,4,4,4,4,4,4,4,4,50001,,,5,,,9999999,
56,1,,,,,1,80,,70,20,2,12,,,,,,,,,,,,,,,,50001,,,5,,,9999999,
57,4,,,,,5,998,,,,2,12,,,,,,,,,,,,,,,,,,,5,,,9999999,
55,1,,,,,1,30,,10,998,1,11,,,,,,,,,,,,,,,,,,,5,,,9999999,
57,1,,,,,1,40,,50,50,1,17,60,20,50,50,50,50,-8,7,8,8,5,7,5,7,4,,,,5,,,,
54,4,7,,,,5,30,,30,30,2,12,,,,,,,,,,,,,,,,,,,5,,,,
60,1,,,,,1,10,,60,40,1,12,,,,,,,,,,,,,,,,50001,,,5,,,9999999,
47,6,,,,,5,80,,70,30,2,12,,,,,,,,,,,,,,,,50001,,,5,,,9999999,
55,5,,,,,5,100,,100,,1,14,,,,,,,,,,,,,,,,,999999998,,9,,,20000,
66,5,,,,,5,70,,50,10,2,12,,,,,,,,,,,,,,,,,999999998,,9,,,20000,
57,5,3,,,,1,60,,50,50,1,15,,,,,,,,,,,,,,,,,999999998,,5,,,5000,
